cliente_id,nombre,genero,edad,departamento,municipio,fecha_registro,segmento_cliente
11257,Rosa Santos,F,68,Sacatepéquez,San Lucas Sacatepéquez,2021-08-30,Corporativo
11258,Luis Méndez,M,67,Alta Verapaz,Cobán,2026/04/25,Frecuente
11259,Fernanda Hernández,M,33,Chimaltenango,Chimaltenango,2023/02/28,Premium
11260,Diego Méndez,F,66,Quetzaltenango,Quetzaltenang,2024/04/30,Frecuente
11261,Gabriela Cruz,M,73,Quetzaltenango,Quetzaltenango,2025.01.09,Premium
11262,Fernanda Santos,M,23,Izabal,Puerto Barrios,,Corporativo
11263,José Cruz,F,75,Petén,Flores,2022.01.28,Corporativo
11264,Lucía Méndez,F,44,Chimaltenango,El Tejar,2023-04-10,Premium
11265,Rosa Cruz,M,51,Quetzaltenango,Salcajá,2025/01/28,Inactivo
11266,Juan Hernández,F,43,Guatemala,Villa Nueva,08-02-2021,Corporativo
11267,José Santos,F,30,Sacatepéquez,Antigua Guatemala,2024/01/05,Frecuente
11268,Gabriela Castillo,M,30,Quetzaltenango,Coatepeque,2024.08.11,Premium
11269,Miguel Gómez,M,29,Guatemala,Guatemala,2024-07-24,Premium
11270,Luis López,M,18,Sacatepéquez,Antigua Guatemala,05-29-2026,Premium
11271,Rosa Cruz,F,45,Chimaltenango,El Tejar,2025-12-17,Inactivo
11272,Sofía Cruz,M,18,Sacatepéquez,Jocotenango,2021/08/14,Nuevo
11273,María Gómez,F,32,Guatemala,Mixco,2021/03/24,Corporativo
11274,Rosa Méndez,F,38,Alta Verapaz,Cobán,2022.03.25,Frecuente
11275,José Méndez,F,44,Escuintla,Escuintla,09-30-2023,Corporativo
11276,Pedro Cruz,F,63,Guatemala,San Miguel Petapa,2024.04.29,Premium
11277,Pedro Castillo,F,69,Quetzaltenango,Quetzaltenango,24/08/2024,Corporativo
11278,Pedro Cruz,F,61,Quetzaltenango,Salcajá,2023.06.12,Nuevo
11279,Rosa García,F,35,Chimaltenango,Tecpán Guatemala,2023.01.07,Inactivo
11280,Miguel Cruz,M,-5,Chimaltenango,Chimaltenango,21/12/2025,Nuevo
11281,Sofía García,M,48,Sacatepéquez,Ciudad Vieja,2023-10-18,Premium
11282,Diego Santos,F,74,Izabal,No Especificado,2021/04/17,Inactivo
11283,María Castillo,M,53,Izabal,Puerto Barrios,2022-09-03,Frecuente
11284,María Hernández,M,52,Guatemala,Mixco,03-13-2026,Inactivo
11285,Lucía Méndez,M,20,Quetzaltenango,Quetzaltenango,11-06-2022,Inactivo
11286,Pedro García,F,130,Izabal,Puerto Barrios,2025.08.18,Nuevo
11287,Luis Díaz,M,52,Alta Verapaz,Cobán,2023.09.08,Premium
11288,Andrea López,M,64,Escuintla,Palín,04-09-2025,Corporativo
11289,María Castillo,F,37,Sacatepéquez,Antigua Guatemala,2024.08.13,Premium
11290,Diego Morales,M,43,Alta Verapaz,San Pedro Carchá,2023/05/23,Corporativo
11291,Sofía Díaz,F,29,Quetzaltenango,Quetzaltenango,2023.12.04,Corporativo
11292,Luis Méndez,M,65,Escuintla,Sin dato,10-22-2025,Frecuente
11293,Sofía Morales,M,53,Escuintla,Escuintla,2023/06/09,Inactivo
11294,Andrea Cruz,F,19,Guatemala,San Miguel Petapa,2023/06/17,Premium
11295,María Cruz,F,26,Guatemala,Villa Nueva,,Nuevo
11296,Fernanda Gómez,-,30,Petén,Sayaxché,2022.06.05,Premium
11297,Gabriela Pérez,M,73,Izabal,Puerto Barrios,27/03/2021,Nuevo
11298,Carlos López,M,67,Guatemala,San Miguel Petapa,06-29-2026,Frecuente
11299,Diego Gómez,F,21,Guatemala,Guatemala,2026.04.06,Nuevo
11300,Lucía Gómez,M,0,Escuintla,Palín,2023/10/18,Frecuente
11301,Luis López,M,57,Guatemala,Villa Nueva,NULL,Nuevo
11302,Carlos Méndez,F,29,Petén,San Benito,03/01/2026,Nuevo
11303,Luis Hernández,M,31,Izabal,Livingston,2022/04/12,Nuevo
11304,Andrea Pérez,M,48,Escuintla,Escuintla,2021/04/18,Inactivo
11305,Miguel Méndez,M,62,Quetzaltenango,Quetzaltenango,05-12-2022, Frecuente 
11306,Juan López,M,36,Alta Verapaz,San Pedro Carchá,17/11/2022,Nuevo
11307,Lucía Santos,M,27,Sacatepéquez,San Lucas Sacatepéquez,04/04/2026,Premium
11308,Fernanda Cruz,M,57,Quetzaltenango,Quetzaltenango,2024.01.10,Inactivo
11309,Carlos García,M,74,Petén,Sayaxché,02-14-2022,Frecuente
11310,Pedro Ramírez,M,40,Guatemala,Santa Catarina Pinula,2022.06.11,Frecuente
11311,Pedro Díaz,M,71,Chimaltenango,Chimaltenango,10-24-2024,Nuevo
11312,Sofía Ramírez,F,45,Izabal,Puerto Barrios,2022.05.06,Nuevo
11313,Lucía López,F,50,Alta Verapaz,Tactic,2026/06/17,Frecuente
11314,Fernanda Díaz,M,60,Chimaltenango,El Tejar,2022-01-11,Frecuente
11315,José Hernández,F,52,Escuintla,Santa Lucía Cotzumalguapa,05/01/2025,Nuevo
11316,Andrea García,M,50,Sacatepéquez,NULL,2021.03.24,Inactivo
11317,Sofía Ramírez,M,22,Sacatepéquez,Ciudad Vieja,03/05/2024,Frecuente
11318,Ana Hernández,M,32,Quetzaltenango,Coatepeque,01/12/2024,Premium
11319,Andrea Castillo,M,44,Escuintla,Santa Lucía Cotzumalguapa,2023-01-12,Frecuente
11320,Diego Hernández,F,47,Escuintla,Santa Lucía Cotzumalguapa,2025/04/28,Premium
11321,Gabriela Méndez,M,31,Alta Verapaz,Cobán,2024-05-10,Premium
11322,Andrea Ramírez,M,74,Escuintla,Santa Lucía Cotzumalguapa,12/02/2024,Premium
11323,Diego Morales,F,38,Sacatepéquez,San Lucas Sacatepéquez,2025.07.10,Premium
11324,Carlos Hernández,M,53,Chimaltenango,Chimaltenango,2023/01/15,Corporativo
11325,Diego Díaz,F,25,Sacatepéquez,Jocotenango,04/11/2021,frecuente
11326,Gabriela López,F,64,Petén,Sayaxché,2021.04.03,Inactivo
11327,Fernanda  Ramírez,M,21,Chimaltenango,El Tejar,2023-08-18,Nuevo
11328,Diego Gómez,F,34,Chimaltenango,Tecpán Guatemala,2026-03-23,Inactivo
11329,Rosa Castillo,M,57,Escuintla,Palín,2021/11/17,Nuevo
11330,Diego López,M,37,Izabal,Puerto Barrios,2021/04/02,Nuevo
11331,Diego Pérez,M,25,Petén,Flores,2024.12.03,Inactivo
11332,Fernanda Ramírez,M,39,Escuintla,Palín,2025/03/23,Corporativo
11333,Carlos Díaz,F,59,Sacatepéquez,San Lucas Sacatepéquez,2021/12/18,Nuevo
11334,Carlos Santos,F,33,Sacatepéquez,Antigua Guatemala,2025.07.14,Corporativo
11335,Lucía López,F,34,Quetzaltenango,Salcajá,2023-09-27,Corporativo
11336,Pedro Ramírez,F,40,Sacatepéquez,San Lucas Sacatepéquez,07/02/2024,Premium
11337,Andrea Gómez,F,31,Guatemala,Mixco,26/11/2023,Inactivo
11338,Gabriela Santos,F,29,Izabal,Puerto Barrios,,Inactivo
11339,Lucía Pérez,M,54,Escuintla,Escuintla,2025/01/11,Inactivo
11340,Lucía Gómez,F,69,Escuintla,santa lucía cotzumalguapa,2022.07.15,Nuevo
11341,Pedro Gómez,F,57,Alta Verapaz,San Pedro Carchá,28/06/2022,Nuevo
11342,María Castillo,F,67,Escuintla,Escuintla,2023-09-03,Corporativo
11343,María Gómez,F,73,Quetzaltenango,Salcajá,2023/02/07,Premium
11344,José Cruz,F,34,Guatemala,Mixco,25/05/2021,Inactivo
11345,José Díaz,M,24,Quetzaltenango,Coatepeque,20/07/2023,Corporativo
11346,Sofía Méndez,F,18,Quetzaltenango,Quetzaltenango,08/11/2022,Inactivo
11347,Carlos Hernández,M,69,Quetzaltenango,Salcajá,04-06-2025,Nuevo
11348,Ana López,M,70,Izabal,Puerto Barrios,04/06/2026,Premium
11349,Gabriela Pérez,M,51,Petén,Flores,2025.08.28,Premium
11350,Diego Gómez,F,58,Sacatepéquez,Jocotenango,18/04/2022,Corporativo
11351,José Ramírez,F,68,Petén,San Benito,2024-08-13,Frecuente
11352,Rosa Morale,M,21,Guatemala,SANTA CATARINA PINULA,2023.07.18,Inactivo
11353,Fernanda Santos,F,69,Escuintla,Palín,2021-09-22,Premium
11354,Carlos Hernández,M,34,Quetzaltenango,Salcajá,30/09/2022,Corporativo
11355,Andrea López,M,44,Izabal,Puerto Barrios,2024/06/14,Corporativo
11356,Juan Hernández,M,58,Alta Verapaz,San Pedro Carchá,2021.11.18,Corporativo
11357,Diego Hernández,F,53,Chimaltenango,Tecpán Guatemala,2024/03/27,Nuevo
11358,Carlos Ramírez,F,38,Izabal,Livingston,2021.06.07,Premium
11359,Ana  Hernández,F,33,Petén,San Benito,05-22-2023,Nuevo
11360,Fernanda Pérez,M,55,Escuintla,Palín,05/09/2021,Premium
11361,Rosa Ramírez,M,48,Petén,Flores,02-12-2023,Premiu
11362,Fernanda Santos,M,60,Izabal,Puerto Barrios,04/10/2025,Premium
11363,Diego García,F,57,Guatemala,Mixco,2024-05-06,Premium
11364,Ana Méndez,M,54,Sacatepéquez,Antigua Guatemala,2023-10-31,Inactivo
11365,Sofía Ramírez,F,23,Petén,San Benito,,Inactivo
11366,Luis Ramírez,M,29,Sacatepéquez,San Lucas Sacatepéquez,2021/03/20,Nuevo
11367,Luis López,F,64,Chimaltenango,Tecpán Guatemala,2024.06.23,Premium
11368,Gabriela Ramírez,M,64,Sacatepéquez,Ciudad Vieja,2024/12/17,Inactivo
11369,Sofía García,F,27,Alta Verapaz,San Pedro Carchá,2021/05/19,Frecuente
11370,Sofía Méndez,M,38,Sacatepéquez,Ciudad Vieja,2025-09-16,Premium
11371,María Méndez,M,37,Sacatepéquez,San Lucas Sacatepéquez,18/06/2026,Frecuente
11372,Sofía Hernández,M,70,Alta Verapaz,Tactic,2023/11/01,Premium
11373,José Díaz,F,24,Sacatepéquez,San Lucas Sacatepéquez,12-17-2025,nuevo
11374,Lucía Cruz,F,46,Guatemala,San Miguel Petapa,,Frecuente
11375,Luis Santos,M,44,Alta Verapaz,Cobán,06-26-2025,Nuevo
11376,Carlos Méndez,M,18,Quetzaltenango,Coatepeque,02/05/2021,Frecuente
11377,Miguel Cruz,F,62,Izabal,Morales,15/01/2021,Premium
11378,Andrea Méndez,F,70,Sacatepéquez,Jocotenango,2026-01-21,Nuevo
11379,María García,F,63,Sacatepéquez,Ciudad Vieja,2023.06.28,Corporativo
11380,Ana Castillo,,28,Alta Verapaz,San Pedro Carchá,2023-06-17,Corporativo
11381,Andrea Cruz,F,71,Escuintla,Santa Lucía Cotzumalguapa,03-18-2026,Inactivo
11382,Juan Méndez,F,74,Guatemala,Santa Catarina Pinula,2021-08-31,Nuevo
11383,María Cruz,M,25,Petén,San Benito,07-06-2022,Frecuente
11384,Gabriela Ramírez,F,65,Sacatepéquez,San Lucas Sacatepéquez,2025-06-25,Inactivo
11385,María Díaz,F,73,Alta Verapaz,San Pedro Carchá,2021-04-30,Nuevo
11386,Lucía López,F,39,Alta Verapaz,Cobán,03/09/2022,Premium
11387,María Díaz,M,51,Chimaltenango,Chimaltenango,2022.11.01,Premium
11388,Miguel García,M,60,Quetzaltenango,Coatepeque,2023-11-27,Inactivo
11389,Pedro Cruz,M,34,Alta Verapaz,San Pedro Carchá,2022.10.20,Premium
11390,Fernanda Díaz,F,34,Petén,Sayaxché,09-13-2024,Frecuente
11391,Juan García,F,64,Guatemala,Villa Nueva,21/11/2025,Inactivo
11392,Rosa Gómez,M,23,Escuintla,Palín,03/01/2022,Nuevo
11393,Pedro Pérez,F,69,Guatemala,Mixco,11-17-2021,Nuevo
11394,María López,F,59,Alta Verapaz,No Especificado,2021/11/03,Corporativo
11395,Miguel Méndez,M,59,Quetzaltenango,Coatepeque,01/03/2023,Frecuente
11396,Juan Méndez,F,23,Chimaltenango,Tecpán Guatemala,2022.08.09,Frecuente
11397,Juan Gómez,M,61,Petén,Sayaxché,28/05/2022,Inactivo
11398,Fernanda García,M,38,Sacatepéquez,San Lucas Sacatepéquez,2025-02-17,Frecuente
11399,Andrea Gómez,M,46,Chimaltenango,Chimaltenango,2024-01-13,Frecuente
11400,Lucía Díaz,F,67,Sacatepéquez,Antigua Guatemala,2023/10/21,Premium
11401,Ana García,M,59,Sacatepéquez,Jocotenango,2021-07-30,Nuevo
11402,Lucía López,F,61,Petén,Sayaxché,2021.10.17,Inactivo
11403,Rosa Cruz,F,56,Alta Verapaz,Tactic,23/06/2024,Nuevo
11404,Pedro Pérez,M,69,Petén,Sayaxché,2021.05.31,Nuevo
11405,Andrea Ramírez,M,69,Alta Verapaz,San Pedro Carchá,2026-01-28,Frecuente
11406,Ana Castillo,M,45,Petén,Sayaxché,2021-09-26,Frecuente
11407,Fernanda Cruz,F,22,Guatemala,Guatemala,29/05/2022,Frecuente
11408,Rosa García,F,33,Izabal,Livingston,2021.07.21,Nuevo
11409,María López,F,60,Petén,sayaxché,2024-02-21,Premium
11410,Andrea Ramírez,M,26,Petén,San Benito,09-08-2023,Frecuente
11411,Ana Santos,F,69,Quetzaltenango,Quetzaltenango,31/31/2025,Nuevo
11412,José Méndez,M,37,Izabal,Morales,2024/10/11,INACTIVO
11413,María  López,M,26,Izabal,Morales,25/07/2023,Corporativo
11414,Juan García,F,46,Alta Verapaz,Cobán,2022-12-13,Nuevo
11415,Rosa Ramírez,F,67,Escuintla,Escuintla,2023.07.01,Premium
11416,Lucía García,M,65,Escuintla,Santa Lucía Cotzumalguapa,2024.03.22,Premiu
11417,Fernanda García,M,57,Chimaltenango,Tecpán Guatemala,2023-04-01,Frecuente
11418,Diego Pérez,F,50,Escuintla,Palín,29/10/2024,Frecuente
11419,Luis Méndez,F,21,Chimaltenango,Tecpán Guatemala,2022-11-02,Nuevo
11420,Miguel López,F,70,Petén,San Benito,05-20-2025,Premium
11421,Andrea Díaz,F,19,Petén,Sayaxché,2023.02.17,Nuevo
11422,Lucía López,F,71,Escuintla,Palín,31/31/2025,Corporativo
11423,Lucía Santos,F,32,Guatemala,Villa Nueva,10-06-2022,Frecuente
11424,Fernanda Morales,F,32,Chimaltenango,El Tejar,10-06-2021,Premium
11425,Juan Morales,M,21,Guatemala,Villa Nueva,2023.04.03,Corporativo
11426,Carlos Hernández,F,60,Petén,Sayaxché,2024-05-06,Nuevo
11427,Diego Ramírez,F,41,Sacatepéquez,Jocotenango,2024-04-03,Corporativo
11428,Carlos Díaz,F,45,Izabal,Morales,2021-03-04,Corporativo
11429,Fernanda Méndez,F,53,Sacatepéquez,Jocotenango,09-07-2022,Premium
11430,Pedro López,F,21,Escuintla,Palín,2026-06-04,Corporativo
11431,Fernanda Díaz,F,73,Chimaltenango,Chimaltenango,2024.05.08,Nuevo
11432,Diego Gómez,M,46,Petén,Flores,03-14-2022,Frecuente
11433,Juan Morales,M,37,Escuintla,Santa Lucía Cotzumalguapa,,Nuevo
11434,Andrea Santos,F,20,Izabal,Puerto Barrios,07-04-2025,Corporativo
11435,Pedro Ramírez,M,25,Chimaltenang,Chimaltenango,12/09/2025,CORPORATIVO
11436,Lucía Díaz,F,69,Quetzaltenango,Salcajá,2021.09.10,Inactivo
11437,María Ramírez,F,73,Alta Verapaz,Tactic,2021-01-20,Inactivo
11438,Miguel Ramírez,M,69,Petén,San Benito,2021/06/08,Nuevo
11439,Sofía Ramírez,M,38,Quetzaltenango,Quetzaltenango,2025-06-26,Premium
11440,José Castillo,F,66,Alta Verapaz,San Pedro Carchá,14/09/2021,Frecuente
11441,Luis Méndez,F,37,Izabal,Morales,07-20-2024,Premium
11442,Pedro Hernández,M,74,Sacatepéquez,San Lucas Sacatepéquez,05-22-2024,Inactivo
11443,Miguel Santos,F,18,Quetzaltenango,Coatepeque,10-25-2022,Inactivo
11444,Juan Cruz,M,30,Petén,San Benito,2021.10.06,Nuevo
11445,Miguel Castillo,M,67,Alta Verapaz,Tactic,2022-02-06,Frecuente
11446,Diego López,F,70,Guatemala,Mixco,03/10/2023,Frecuente
11447,Ana García,F,66,Guatemala,Mixco,2025/04/19,Nuevo
11448,Andrea Méndez,M,62,Petén,Sayaxch,25/06/2023,Frecuente
11449,Sofía López,M,50,Petén,Sayaxché,07-22-2022,Inactivo
11450,Juan Pérez,F,25,Izabal,Livingston,2024/02/27,Nuevo
11451,Gabriela Gómez,M,56,Sacatepéquez,Jocotenango,2026-04-20,corporativo
11452,Luis Pérez,F,52,Petén,Flores,13/05/2026,Frecuente
11453,Juan Ramírez,F,61,Sacatepéquez,San Lucas Sacatepéquez,18/09/2025,Frecuente
11454,Diego Castillo,F,69,Alta Verapaz,San Pedro Carchá,2021-01-14,Nuevo
11455,María Pérez,F,61,Petén,San Benito,14/11/2021,Nuevo
11456,Luis Castillo,F,52,Alta Verapaz,Cobán,2022.08.19,Premium
11457,Ana Castillo,M,41,Petén,SAYAXCHÉ,09/08/2023,Nuevo
11458,Luis Díaz,M,64,Escuintla,Escuintla,2022-01-09,Nuevo
11459,Ana Pérez,M,74,Sacatepéquez,San Lucas Sacatepéquez,2025-05-11,Inactivo
11460,Pedro Díaz,M,38,Escuintla,Palín,2022/08/30,Inactivo
11461,Pedro Díaz,M,41,Sacatepéquez,San Lucas Sacatepéquez,2024-06-22,Frecuente
11462,Sofía Cruz,F,56,Izabal,Morales,2022/05/02,Premium
11463,Luis García,F,46,Izabal,Livingston,23/09/2024,Corporativo
11464,Fernanda López,M,49,Izabal,Livingston,28/02/2022,Premium
11465,María Gómez,M,65,Quetzaltenango,Quetzaltenango,04-25-2022,Frecuente
11466,Sofía Hernández,M,20,Sacatepéquez,Jocotenango,2021/08/16,Frecuente
11467,María Méndez,M,33,Escuintla,Escuintla,2023-05-04,Premium
11468,José Morales,M,68,Alta Verapaz,Cobán,2026/05/05,Premium
11469,Andrea Cruz,M,30,Quetzaltenango,Coatepeque,04-16-2024,Premium
11470,Juan Hernández,F,45,Guatemala,San Miguel Petapa,2024.12.16,Nuevo
11471,Gabriela Castillo,M,53,Sacatepéquez,Antigua Guatemala,04-21-2025,Frecuente
11472,Miguel López,F,130,Alta Verapaz,Tactic,20/07/2025,Frecuente
11473,Diego López,M,27,Guatemala,Mixco,2024-01-15,Premium
11474,Rosa López,F,61,Izabal,No Especificado,2023.02.20,Frecuente
11475,Fernanda Morales,F,22,Petén,San Benito,02/07/2023,Inactivo
11476,Juan Morales,M,42,Escuintla,Palín,2021-05-21,Nuevo
11477,Lucía Castillo,M,28,Guatemala,San Miguel Petapa,2023.06.21,Nuevo
11478,Luis Pérez,M,74,Sacatepéquez,Jocotenango,2025-03-11,Corporativo
11479,Miguel Morales,M,70,Guatemala,Mixco,2024.02.09,Frecuente
11480,Sofía Pérez,F,41,Sacatepéquez,Ciudad Vieja,08-31-2025,Nuevo
11481,Andrea Pérez,M,55,Escuintla,Santa Lucía Cotzumalguapa,01-31-2023,Corporativo
11482,Ana Pérez,F,28,Alta Verapaz,San Pedro Carchá,03/05/2021,Inactivo
11483,Lucía Santos,M,18,Guatemala,Santa Catarina Pinula,2023.11.30,Nuevo
11484,Ana Ramírez,F,19,Guatemala,Villa Nueva,2023-12-23,Premium
11485,Miguel Castill,F,37,Sacatepéquez,Ciudad Vieja,2025/10/08,Premium
11486,Ana Ramírez,F,33,Chimaltenango,Tecpán Guatemala,31/31/2025,Inactivo
11487,María García,M,59,Guatemala,San Miguel Petapa,2025/05/03,Inactivo
11488,Ana Castillo,F,55,Izabal,Puerto Barrios,2026.01.14,Premium
11489,Diego Méndez,F,34,Guatemala,Mixco,2021/10/24,Nuevo
11490,Luis Ramírez,F,35,Petén,Flores,04/11/2025,Inactivo
11491,Ana Santos,M,61,Izabal,Puerto Barrios,2024-05-03,Inactivo
11492,Gabriela Méndez,F,25,Chimaltenango,Chimaltenango,2024.12.19,Frecuente
11493,Carlos Méndez,M,38,Izabal,Morales,12-03-2025,Nuevo
11494,Rosa Hernández,F,37,Petén,San Benito,2024/09/06,Inactivo
11495,Ana  Santos,M,51,Sacatepéquez,No Especificado,2023-05-05,Nuevo
11496,Andrea  Castillo,F,23,Izabal,Livingston,14/01/2026,Frecuente
11497,Miguel Morales,M,52,Escuintla,Santa Lucía Cotzumalguapa,11-19-2022,Nuevo
11498,Ana Cruz,M,56,Izabal,Morales,26/10/2024,Premium
11499,José Hernández,F,37,Escuintla,Santa Lucía Cotzumalguapa,2022/12/18,Inactivo
11500,Ana Méndez,F,63,Alta Verapaz,San Pedro Carchá,2021-02-20,Inactivo
11501,Diego Gómez,F,30,Petén,Sayaxché,2023/03/11,Nuevo
11502,Gabriela Santos,F,19,Chimaltenango,Tecpán Guatemala,2023/08/16,Nuevo
11503,Ana Gómez,F,20,Petén,Flores,2021/08/06,Corporativo
11504,Fernanda Méndez,F,65,Quetzaltenango,Quetzaltenango,12/01/2022, Frecuente 
11505,Miguel Ramírez,M,37,Escuintla,Escuintla,2024.09.25,Premium
11506,Carlos Morales,F,52,Izabal,Morales,09/11/2022,Corporativo
11507,Juan Méndez,M,45,Petén,Sayaxché,2024.04.02,Nuevo
11508,Juan Cruz,F,62,Alta Verapaz,San Pedro Carchá,30/09/2024,Nuevo
11509,Gabriela Díaz,M,49,Quetzaltenango,Coatepeque,2024.07.09,Premium
11510,Andrea Cruz,F,treinta,Alta Verapaz,No Especificado,2021-01-20,Inactivo
11511,Ana García,F,68,Guatemala,San Miguel Petapa,09-09-2024,Premium
11512,Miguel Cruz,F,36,Chimaltenango,El Tejar,2022/04/28,Nuevo
11513,José Castillo,F,74,Escuintla,Santa Lucía Cotzumalguapa,2023/08/24,Nuevo
11514,Diego Díaz,M,31,Escuintla,Palín,2024-07-11,Nuevo
11515,Diego Morales,F,44,Petén,San Benito,2021-03-24,Frecuente
11516,Fernanda Méndez,M,40,Izabal,Puerto Barrios,2025-12-05,Nuevo
11517,Lucía Castillo,F,32,Alta Verapaz,Cobán,06/04/2024,Frecuente
11518,Miguel Hernández,F,48,Petén,Flores,19/04/2024,Inactivo
11519,Juan Pére,F,61,Quetzaltenango,No Especificado,08-19-2022,Premium
11520,María Méndez,F,38,Izabal,Livingston,2023.01.01,Frecuente
11521,Andrea Santos,M,66,Quetzaltenango,Coatepeque,2026/05/13,Nuevo
11522,Sofía Hernández,F,55,Sacatepéquez,Ciudad Vieja,12-18-2024,Inactivo
11523,Gabriela Cruz,M,42,Petén,San Benito,2022-10-26,Corporativo
11524,Juan Méndez,F,19,Izabal,Morales,03-23-2023,Nuevo
11525,Juan Pérez,M,74,Quetzaltenango,Coatepeque,11/01/2022,Nuevo
11526,Pedro Santos,F,73,Chimaltenango,El Tejar,2025-09-05,Frecuente
11527,Pedro García,M,62,Petén,San Benito,2025-06-29,Corporativo
11528,María Morales,M,24,Petén,San Benito,2023-06-28,Nuevo
11529,María Cruz,M,50,Quetzaltenango,Coatepeque,16/10/2024,Corporativo
11530,Ana Méndez,M,24,Chimaltenango,El Tejar,2023.06.04,Frecuente
11531,Rosa Gómez,M,21,Sacatepéquez,Antigua Guatemala,2023.03.11,Corporativo
11532,Diego López,M,56,Izabal,No Especificado,28/02/2021,Inactivo
11533,Luis García,F,41,Guatemala,Villa Nueva,20/09/2023,Frecuente
11534,José Gómez,M,45,Petén,San Benito,2026-04-10,Inactivo
11535,Miguel Méndez,F,46,Petén,No Especificado,2026-05-06,Premium
11536,Pedro Méndez,M,30,Escuintla,Santa Lucía Cotzumalguapa,08/10/2025,Inactivo
11537,Diego Méndez,F,22,Guatemala,SAN MIGUEL PETAPA,05-08-2026,Premium
11538,Miguel Castillo,F,63,Quetzaltenango,Coatepeque,09-25-2025,Nuevo
11539,Pedro López,M,21,Chimaltenango,Tecpán Guatemala,2021.08.27,Frecuente
11540,Juan Hernández,F,44,Petén,Sayaxché,04-15-2023,Premium
11541,José Díaz,M,22,Guatemala,Guatemala,2026/01/07,Premium
11542,Rosa Castillo,F,61,Alta Verapaz,San Pedro Carchá,2023/03/20,Premium
11543,Carlos Cruz,M,29,Chimaltenango,Tecpán Guatemala,05-22-2021,Corporativo
11544,Juan Castillo,M,48,Izabal,Morales,20/06/2021,Premium
11545,Gabriela Méndez,F,64,Petén,Flores,2023-09-06,Premium
11546,Rosa Góme,M,49,Guatemala,Villa Nueva,2025-07-27,Inactivo
11547,Gabriela Gómez,M,75,Alta Verapaz,Cobán,2023-08-27,Inactivo
11548,Sofía Lópe,M,42,Alta Verapaz,San Pedro Carchá,2024-10-22,Premium
11549,Pedro Cruz,F,45,Sacatepéquez,Ciudad Vieja,21/10/2025,Inactivo
11550,Miguel Morales,M,70,Quetzaltenango,Coatepeque,2024-11-21,Corporativo
11551,Carlos Díaz,M,60,Quetzaltenango,Salcajá,04-08-2024,Corporativo
11552,Luis García,F,46,Alta Verapaz,Cobán,2021-12-16,Frecuente
11553,Carlos Morales,M,48,Sacatepéquez,Jocotenango,01-07-2023,Frecuente
11554,Gabriela Hernández,F,38,Petén,Flores,2025.06.08,CORPORATIVO
11555,Lucía Ramírez,M,36,Guatemala,No Especificado,2023/05/16,Frecuente
11556,Diego Méndez,M,36,Chimaltenango,Chimaltenango,2021.02.28,Frecuente
11557,Gabriela Pérez,M,38,Escuintla,Escuintla,2022/03/14,Frecuente
11558,Diego Pérez,M,32,Sacatepéquez,Antigua Guatemala,2024-10-23,Frecuente
11559,María Castillo,F,20,Chimaltenango,Chimaltenango,24/08/2022,Nuevo
11560,Carlos García,F,53,Escuintla,Escuintla,03-03-2024,Frecuente
11561,Pedro Méndez,F,71,Petén,Flores,2022-03-07,Corporativo
11562,Diego Hernández,F,64,Escuintla,Escuintla,11-23-2022,Inactivo
11563,Sofía García,F,70,Quetzaltenango,Salcajá,2023-03-08,Premium
11564,Andrea Castillo,F,60,Guatemala,San Miguel Petapa,2025.02.13,Frecuente
11565,Gabriela  Díaz,F,40,Alta Verapa,Tactic,2021.06.14,Inactivo
11566,Carlos Ramírez,F,30,Escuintla,Escuintla,12/01/2022,Premium
11567,Carlos Díaz,F,71,Escuintla,Santa Lucía Cotzumalguapa,03-31-2023,Premium
11568,María López,M,21,Izabal,Livingston,12/11/2024,Corporativo
11569,Lucía García,M,28,Izabal,Morales,2023.05.12,Premium
11570,Pedro Méndez,F,52,Petén,Flores,2021.08.03,Premium
11571,María Cruz,M,63,Guatemala,San Miguel Petapa,2022/08/08,Nuevo
11572,Lucía Santos,M,45,Guatemala,Villa Nueva,2023-10-15,Premium
11573,José Santos,Sin dato,51,Chimaltenango,Tecpán Guatemala,2022/01/14,Inactivo
11574,Fernanda  Santos,M,54,Petén,Sayaxché,2022/07/21,Frecuente
11575,José Méndez,F,68,Izabal,livingston,26/03/2024,Premium
11576,Rosa Méndez,M,250,Sacatepéquez,Jocotenango,2021/02/01,Frecuente
11577,Fernanda Ramírez,F,51,Sacatepéquez,Ciudad Vieja,2022/02/13,Frecuente
11578,Lucía Díaz,F,35,Petén,NULL,2023/05/26,Inactivo
11579,Carlos García,F,36,Sacatepéquez,San Lucas Sacatepéquez,09-11-2021,Nuevo
11580,José López,F,49,Escuintla,Sin dato,05-27-2021,Frecuente
